internal_id	source_key	lexeme_ids	entity_sha256	lemma_json	stratum	sample_score_sha256	pinned	genders	gender_claims_json	number_restriction	restriction_claims_json	paradigm_claims_json	source_completeness	slot_values_json	slot_form_ids_json	combining_forms_json	object_form_evidence_json	compound_statement_ids_json	sense_statement_ids_json	structural_evidence	orthography	diagnostics_json	review_status
wdn_000208_N	L867966	["L867966"]	["567f967ead3a0425d11335352db34d4f890911f570d70e23e99d4e59a654bb53"]	"Ehesakrament"	conflicting_slots	0025a97d3106d8ee1e8dbbc554d797597ad3f22e96d397544e7a985dc1f2076a	no	["neuter"]	[{"rank":"normal","statement":"L867966$5D2501D2-226F-4B4D-857D-81CD3ECEB25D","value":"Q1775461"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Ehesakramente"],"s_pl_dat":["Ehesakramenten"],"s_pl_gen":["Ehesakramente"],"s_pl_nom":["Ehesakramente"],"s_sg_acc":["Ehesakrament"],"s_sg_dat":["Ehesakrament"],"s_sg_gen":["Ehesakramentes","Ehesakraments"],"s_sg_nom":["Ehesakrament"]}	{"s_pl_acc":["L867966-F9"],"s_pl_dat":["L867966-F8"],"s_pl_gen":["L867966-F7"],"s_pl_nom":["L867966-F6"],"s_sg_acc":["L867966-F5"],"s_sg_dat":["L867966-F4"],"s_sg_gen":["L867966-F2","L867966-F3"],"s_sg_nom":["L867966-F1"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots"]	automatic
wdn_000209_N	L868272	["L868272"]	["2f00a46aa0356ffa3e352bf54f2cdf331f701602b07c8ec0bd47e10e62920c39"]	"Lichtfilter"	multiple_gender	023e22760791a98595c8b1b345017dd07da7beab8e1eb6e8d879095b143db7d8	no	["masculine","neuter"]	[{"rank":"normal","statement":"L868272$854D937B-F7FB-43E1-9A8C-7A004D517C46","value":"Q499327"},{"rank":"normal","statement":"L868272$094C2E7C-082C-4F6B-80C1-D8DB29A5D625","value":"Q1775461"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000210_N	L868326	["L868326"]	["f34f61af48b858c841badb2f112dd88261454a8735894beb2d5e0a2baba2dc23"]	"Lieblingstochter"	regular_feminine	0119dfcdb9380e9d846c51c2a21a289ce5dd46cfdddf430e2bbba9cc0df7ab06	no	["feminine"]	[{"rank":"normal","statement":"L868326$C44305E8-3088-41D1-9E96-01763250348D","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lieblingstöchter"],"s_pl_dat":["Lieblingstöchtern"],"s_pl_gen":["Lieblingstöchter"],"s_pl_nom":["Lieblingstöchter"],"s_sg_acc":["Lieblingstochter"],"s_sg_dat":["Lieblingstochter"],"s_sg_gen":["Lieblingstochter"],"s_sg_nom":["Lieblingstochter"]}	{"s_pl_acc":["L868326-F8"],"s_pl_dat":["L868326-F7"],"s_pl_gen":["L868326-F6"],"s_pl_nom":["L868326-F5"],"s_sg_acc":["L868326-F4"],"s_sg_dat":["L868326-F3"],"s_sg_gen":["L868326-F2"],"s_sg_nom":["L868326-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000211_N	L868971	["L868971"]	["6467085ed1c49d1cf838cc7e56c2dae243b11537949020c0f4bd3d0bb0df41a7"]	"Propagandabluff"	invariant_plural	0092356b385c43f53be86abd5092631cf13f6a81284aa11ded7093b1f8cb7e0d	no	["masculine"]	[{"rank":"normal","statement":"L868971$b81472dd-bec7-4d80-b735-e070bccb07c4","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Propagandabluffs"],"s_pl_dat":["Propagandabluffs"],"s_pl_gen":["Propagandabluffs"],"s_pl_nom":["Propagandabluffs"],"s_sg_acc":["Propagandabluff"],"s_sg_dat":["Propagandabluff"],"s_sg_gen":["Propagandabluffs"],"s_sg_nom":["Propagandabluff"]}	{"s_pl_acc":["L868971-F8"],"s_pl_dat":["L868971-F7"],"s_pl_gen":["L868971-F6"],"s_pl_nom":["L868971-F5"],"s_sg_acc":["L868971-F4"],"s_sg_dat":["L868971-F3"],"s_sg_gen":["L868971-F2"],"s_sg_nom":["L868971-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000212_N	L876261	["L876261"]	["63d90cf07377aa158fdea6abedd7f22cb451e8137fd94650be3e584567d05059"]	"C-Dur"	singular_only	064df43d9f92a3c448e48c3ae13bfc227a698c4a1b2d4a1487c0f21063690594	no	["neuter"]	[{"rank":"normal","statement":"L876261$EC663268-906C-4422-88F1-3ABB44D31814","value":"Q1775461"}]	singular_only	[{"rank":"normal","statement":"L876261$0897AEF1-9C88-498D-A5AE-E385942260E6","value":"Q604984"}]	[]	complete	{"s_sg_acc":["C-Dur"],"s_sg_dat":["C-Dur"],"s_sg_gen":["C-Dur"],"s_sg_nom":["C-Dur"]}	{"s_sg_acc":["L876261-F4"],"s_sg_dat":["L876261-F3"],"s_sg_gen":["L876261-F2"],"s_sg_nom":["L876261-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000213_N	L876378	["L876378"]	["42c1493464c18526562234fdaac1b4e9a662f612c295531e04475d24543281ce"]	"Kennwort"	regular_neuter	0094eab2f52f0e67c6aa3e5c2211ae265953f5369456958251950cc16ca41261	no	["neuter"]	[{"rank":"normal","statement":"L876378$DD457B11-0073-46E1-B1E3-069C8C332549","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Kennwörter"],"s_pl_dat":["Kennwörtern"],"s_pl_gen":["Kennwörter"],"s_pl_nom":["Kennwörter"],"s_sg_acc":["Kennwort"],"s_sg_dat":["Kennwort"],"s_sg_gen":["Kennwortes"],"s_sg_nom":["Kennwort"]}	{"s_pl_acc":["L876378-F8"],"s_pl_dat":["L876378-F6"],"s_pl_gen":["L876378-F4"],"s_pl_nom":["L876378-F2"],"s_sg_acc":["L876378-F7"],"s_sg_dat":["L876378-F5"],"s_sg_gen":["L876378-F3"],"s_sg_nom":["L876378-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000214_N	L877309	["L877309"]	["714de69997f59ad59ca9477b7a901483c78e98112f2849ec4f00a84e071d217c"]	"Bleilot"	conflicting_slots	0023141d843202760a36dcc5c438b74fa9f5efb7b09afe8ab4abd48d45071114	no	["neuter"]	[{"rank":"normal","statement":"L877309$77562fcb-be19-4932-8c27-ff2c2016314f","value":"Q1775461"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Bleilote"],"s_pl_dat":["Bleiloten"],"s_pl_gen":["Bleilote"],"s_pl_nom":["Bleilote"],"s_sg_acc":["Bleilot"],"s_sg_dat":["Bleilot"],"s_sg_gen":["Bleilotes","Bleilots"],"s_sg_nom":["Bleilot"]}	{"s_pl_acc":["L877309-F9"],"s_pl_dat":["L877309-F8"],"s_pl_gen":["L877309-F7"],"s_pl_nom":["L877309-F6"],"s_sg_acc":["L877309-F5"],"s_sg_dat":["L877309-F4"],"s_sg_gen":["L877309-F2","L877309-F3"],"s_sg_nom":["L877309-F1"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots"]	automatic
wdn_000215_N	L877334	["L877334"]	["2f37f0f82f882109cfb7b53430819dc4e1c44512b43ed6a452131d420c060f1a"]	"Isolator"	invariant_plural	001bf919ff4ef9763a99cbea9c9553e1e87540dc0f23ac57a221cbe7e952b128	no	["masculine"]	[{"rank":"normal","statement":"L877334$B7D27846-0775-40C6-B721-53FD037971E7","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Isolatoren"],"s_pl_dat":["Isolatoren"],"s_pl_gen":["Isolatoren"],"s_pl_nom":["Isolatoren"],"s_sg_acc":["Isolator"],"s_sg_dat":["Isolator"],"s_sg_gen":["Isolators"],"s_sg_nom":["Isolator"]}	{"s_pl_acc":["L877334-F8"],"s_pl_dat":["L877334-F6"],"s_pl_gen":["L877334-F4"],"s_pl_nom":["L877334-F2"],"s_sg_acc":["L877334-F7"],"s_sg_dat":["L877334-F5"],"s_sg_gen":["L877334-F3"],"s_sg_nom":["L877334-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000216_N	L879648	["L879648"]	["ada7b3aa79a68746bfe7c0b571d1f6ee7dc5585fd92955cd00c3535d3d433d03"]	"Zyan"	rejected_feature	8f384918d73c9a18ab6c1ce56124c97b550ca19e469f964f61dff15d986fa92a	no	["neuter"]	[{"rank":"normal","statement":"L879648$8448A530-DE6D-4F85-8987-D2BD717AE614","value":"Q1775461"}]	ordinary	[]	[]	conflicting	{"s_sg_acc":["Cyan","Zyan"],"s_sg_dat":["Cyans","Zyans"],"s_sg_gen":["Cyan","Zyan"],"s_sg_nom":["Cyan","Zyan"]}	{"s_sg_acc":["L879648-F4","L879648-F8"],"s_sg_dat":["L879648-F3","L879648-F7"],"s_sg_gen":["L879648-F2","L879648-F6"],"s_sg_nom":["L879648-F1","L879648-F5"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots","rejected_noun_form_feature"]	automatic
wdn_000217_N	L879950	["L879950"]	["332c7451906152a23580b8e31944fc9adf02399a72816ac4bdb2bdda6e476140"]	"Verstellungskunst"	regular_feminine	049fcda5b359d25fa36bbd970146b0f1b25475ef5090aa4c132d05b52061667a	no	["feminine"]	[{"rank":"normal","statement":"L879950$C7258588-83EA-4C21-B5B5-ABC0CDE07EC4","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Verstellungskünste"],"s_pl_dat":["Verstellungskünsten"],"s_pl_gen":["Verstellungskünste"],"s_pl_nom":["Verstellungskünste"],"s_sg_acc":["Verstellungskunst"],"s_sg_dat":["Verstellungskunst"],"s_sg_gen":["Verstellungskunst"],"s_sg_nom":["Verstellungskunst"]}	{"s_pl_acc":["L879950-F8"],"s_pl_dat":["L879950-F6"],"s_pl_gen":["L879950-F4"],"s_pl_nom":["L879950-F2"],"s_sg_acc":["L879950-F7"],"s_sg_dat":["L879950-F5"],"s_sg_gen":["L879950-F3"],"s_sg_nom":["L879950-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000218_N	L883084	["L883084"]	["ad91f25ef3f307c1cf83691947256e0c9ffa66d460671418f6de4368580c4f81"]	"Diamantenschleifer"	partial_evidence	001d60fd3d946115fbdd3fa03198266a787b5d97d3faedb7ff751d9c9abaa52d	no	["masculine"]	[{"rank":"normal","statement":"L883084$244402A3-DB4E-4DC5-920D-519A77334EB7","value":"Q499327"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000219_N	L884159	["L884159"]	["b6795c2dd83cf12de7fd5d798a3b3db2ab78bd97681277150870f6a72b04c950"]	"Abklatschwalzer"	regular_masculine	001e21bd2e02943442e02a2038528542f3b3917f4b5ff3d07072a0c74efee446	no	["masculine"]	[{"rank":"normal","statement":"L884159$C253212C-179F-4E0C-A813-1A9A94A2340C","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Abklatschwalzer"],"s_pl_dat":["Abklatschwalzern"],"s_pl_gen":["Abklatschwalzer"],"s_pl_nom":["Abklatschwalzer"],"s_sg_acc":["Abklatschwalzer"],"s_sg_dat":["Abklatschwalzer"],"s_sg_gen":["Abklatschwalzers"],"s_sg_nom":["Abklatschwalzer"]}	{"s_pl_acc":["L884159-F8"],"s_pl_dat":["L884159-F7"],"s_pl_gen":["L884159-F6"],"s_pl_nom":["L884159-F5"],"s_sg_acc":["L884159-F4"],"s_sg_dat":["L884159-F3"],"s_sg_gen":["L884159-F2"],"s_sg_nom":["L884159-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000220_N	L884236	["L884236"]	["8d3461fa7980f4254934cc263a9073c838b8fc5fbdb2d5724d23daa95f565df9"]	"Abrüstungsabkommen"	invariant_plural	009686e2a424f65c4ec736437876dadc857b220e93ed7620e011250377ff3fa7	no	["neuter"]	[{"rank":"normal","statement":"L884236$BCD91EC2-0FEF-4FD2-AB8E-8B5210914AC8","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Abrüstungsabkommen"],"s_pl_dat":["Abrüstungsabkommen"],"s_pl_gen":["Abrüstungsabkommen"],"s_pl_nom":["Abrüstungsabkommen"],"s_sg_acc":["Abrüstungsabkommen"],"s_sg_dat":["Abrüstungsabkommen"],"s_sg_gen":["Abrüstungsabkommens"],"s_sg_nom":["Abrüstungsabkommen"]}	{"s_pl_acc":["L884236-F8"],"s_pl_dat":["L884236-F7"],"s_pl_gen":["L884236-F6"],"s_pl_nom":["L884236-F5"],"s_sg_acc":["L884236-F4"],"s_sg_dat":["L884236-F3"],"s_sg_gen":["L884236-F2"],"s_sg_nom":["L884236-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000221_N	L885149	["L885149"]	["673bdf693ff40ceeadc543046bc64f117c0822e3b78e4c4b09161054d3ff1821"]	"Kraftborn"	conflicting_slots	001b83375855cc2e48fe308dd4b0cc5819f7d3e24f33aab599b18a62c9c7717f	no	["masculine"]	[{"rank":"normal","statement":"L885149$d769b411-42e0-4a88-9971-f4090c7cb1f1","value":"Q499327"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Kraftborne"],"s_pl_dat":["Kraftbornen"],"s_pl_gen":["Kraftborne"],"s_pl_nom":["Kraftborne"],"s_sg_acc":["Kraftborn"],"s_sg_dat":["Kraftborn"],"s_sg_gen":["Kraftbornes","Kraftborns"],"s_sg_nom":["Kraftborn"]}	{"s_pl_acc":["L885149-F9"],"s_pl_dat":["L885149-F8"],"s_pl_gen":["L885149-F7"],"s_pl_nom":["L885149-F6"],"s_sg_acc":["L885149-F5"],"s_sg_dat":["L885149-F4"],"s_sg_gen":["L885149-F2","L885149-F3"],"s_sg_nom":["L885149-F1"]}	[]	[]	[]	[]	none_recorded	[]	["conflicting_slots"]	automatic
wdn_000222_N	L887101	["L887101"]	["76ed398dd21096c2ec6bb5f897fa3b9acd11d39d874d9cc47f0dbb0f5a30c12c"]	"Postzeitungsliste"	invariant	00018d0ca9a08ea4c616ffd1306ba03d5824f4d1d215da0111d0e5f8b135f278	no	["feminine"]	[{"rank":"normal","statement":"L887101$d510a46b-944b-46ce-be90-208a98a6daec","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Postzeitungslisten"],"s_pl_dat":["Postzeitungslisten"],"s_pl_gen":["Postzeitungslisten"],"s_pl_nom":["Postzeitungslisten"],"s_sg_acc":["Postzeitungsliste"],"s_sg_dat":["Postzeitungsliste"],"s_sg_gen":["Postzeitungsliste"],"s_sg_nom":["Postzeitungsliste"]}	{"s_pl_acc":["L887101-F8"],"s_pl_dat":["L887101-F7"],"s_pl_gen":["L887101-F6"],"s_pl_nom":["L887101-F5"],"s_sg_acc":["L887101-F4"],"s_sg_dat":["L887101-F3"],"s_sg_gen":["L887101-F2"],"s_sg_nom":["L887101-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000223_N	L888217	["L888217"]	["dbfa4988f87486a8e866b734960e8fb7a9593ef590596bf73bb43d2211702bdd"]	"Filmkopie"	invariant	0009a7f6206ebdb0b58033940e16a35246d2a879294b0839a7729b709e9b722b	no	["feminine"]	[{"rank":"normal","statement":"L888217$2C033178-E311-432A-AB55-50C1085A251B","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Filmkopien"],"s_pl_dat":["Filmkopien"],"s_pl_gen":["Filmkopien"],"s_pl_nom":["Filmkopien"],"s_sg_acc":["Filmkopie"],"s_sg_dat":["Filmkopie"],"s_sg_gen":["Filmkopie"],"s_sg_nom":["Filmkopie"]}	{"s_pl_acc":["L888217-F8"],"s_pl_dat":["L888217-F7"],"s_pl_gen":["L888217-F6"],"s_pl_nom":["L888217-F5"],"s_sg_acc":["L888217-F4"],"s_sg_dat":["L888217-F3"],"s_sg_gen":["L888217-F2"],"s_sg_nom":["L888217-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000224_N	L889587	["L889587"]	["e924910bf6fe231c5809adf545c1a28216a7239cb609e76e85c1833810b18662"]	"Sexualhormon"	regular_neuter	005bcede9e56322f77cf2f69c9c8a9e11265b80269c8f3a471e01f9feb913220	no	["neuter"]	[{"rank":"normal","statement":"L889587$DF4EAB0B-EE15-461B-A61E-4172B70B1BBF","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Sexualhormone"],"s_pl_dat":["Sexualhormonen"],"s_pl_gen":["Sexualhormone"],"s_pl_nom":["Sexualhormone"],"s_sg_acc":["Sexualhormon"],"s_sg_dat":["Sexualhormon"],"s_sg_gen":["Sexualhormons"],"s_sg_nom":["Sexualhormon"]}	{"s_pl_acc":["L889587-F8"],"s_pl_dat":["L889587-F7"],"s_pl_gen":["L889587-F6"],"s_pl_nom":["L889587-F5"],"s_sg_acc":["L889587-F4"],"s_sg_dat":["L889587-F3"],"s_sg_gen":["L889587-F2"],"s_sg_nom":["L889587-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000225_N	L889945	["L889945"]	["a6f13c2d48a5a81f61994cf47f4c57128c0f31a0a97dbe0fcf782f4b795e8e6a"]	"Spionageagent"	irregular_full	0154acca7938b70971ba67401ba9f8a570263c5ad4b83ce7a80a5f9db334aeab	no	["masculine"]	[{"rank":"normal","statement":"L889945$38D0002C-41C4-4871-B7A2-4C3BBF459527","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Spionageagenten"],"s_pl_dat":["Spionageagenten"],"s_pl_gen":["Spionageagenten"],"s_pl_nom":["Spionageagenten"],"s_sg_acc":["Spionageagenten"],"s_sg_dat":["Spionageagenten"],"s_sg_gen":["Spionageagenten"],"s_sg_nom":["Spionageagent"]}	{"s_pl_acc":["L889945-F8"],"s_pl_dat":["L889945-F7"],"s_pl_gen":["L889945-F6"],"s_pl_nom":["L889945-F5"],"s_sg_acc":["L889945-F4"],"s_sg_dat":["L889945-F3"],"s_sg_gen":["L889945-F2"],"s_sg_nom":["L889945-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000226_N	L890374	["L890374"]	["c9ed66ea322b8e5909b3d5416995e2169cae34c3a31f89bd04398c908e0bc73c"]	"Spaltholz"	unknown_gender	015d922c8dd8840c15ae0b224a423f5e05556d8e7565a2b352977512a226a538	no	[]	[]	ordinary	[]	[]	complete	{"s_pl_acc":["Spalthölzer"],"s_pl_dat":["Spalthölzern"],"s_pl_gen":["Spalthölzer"],"s_pl_nom":["Spalthölzer"],"s_sg_acc":["Spaltholz"],"s_sg_dat":["Spaltholz"],"s_sg_gen":["Spaltholzes"],"s_sg_nom":["Spaltholz"]}	{"s_pl_acc":["L890374-F8"],"s_pl_dat":["L890374-F7"],"s_pl_gen":["L890374-F6"],"s_pl_nom":["L890374-F5"],"s_sg_acc":["L890374-F4"],"s_sg_dat":["L890374-F3"],"s_sg_gen":["L890374-F2"],"s_sg_nom":["L890374-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000227_N	L890500	["L890500"]	["421e96a50bba9aed3428f83773c5095de1321b6404f2e02b4db09c0735dd3283"]	"Spaltaxt"	unknown_gender	007ed7aa6f26f05a32ee982cd1e12376586b70ae8ae9fcf6460e5a1a64430ee5	no	[]	[]	ordinary	[]	[]	complete	{"s_pl_acc":["Spaltäxte"],"s_pl_dat":["Spaltäxten"],"s_pl_gen":["Spaltäxte"],"s_pl_nom":["Spaltäxte"],"s_sg_acc":["Spaltaxt"],"s_sg_dat":["Spaltaxt"],"s_sg_gen":["Spaltaxt"],"s_sg_nom":["Spaltaxt"]}	{"s_pl_acc":["L890500-F8"],"s_pl_dat":["L890500-F6"],"s_pl_gen":["L890500-F4"],"s_pl_nom":["L890500-F2"],"s_sg_acc":["L890500-F7"],"s_sg_dat":["L890500-F5"],"s_sg_gen":["L890500-F3"],"s_sg_nom":["L890500-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000228_N	L891602	["L891602"]	["623257bcf339b4a2c5af184efabb0da94574e114d9930130d29414544476b17a"]	"Totogewinn"	unknown_gender	01f83443813c8d769505c0212cafcc5554b3490553dff3af0c3026bf93ec1141	no	[]	[]	ordinary	[]	[]	complete	{"s_pl_acc":["Totogewinne"],"s_pl_dat":["Totogewinnen"],"s_pl_gen":["Totogewinne"],"s_pl_nom":["Totogewinne"],"s_sg_acc":["Totogewinn"],"s_sg_dat":["Totogewinn"],"s_sg_gen":["Totogewinnes"],"s_sg_nom":["Totogewinn"]}	{"s_pl_acc":["L891602-F8"],"s_pl_dat":["L891602-F6"],"s_pl_gen":["L891602-F4"],"s_pl_nom":["L891602-F2"],"s_sg_acc":["L891602-F7"],"s_sg_dat":["L891602-F5"],"s_sg_gen":["L891602-F3"],"s_sg_nom":["L891602-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000229_N	L893017	["L893017"]	["4ee7720a1259e11c909314b4a914bd2a3762521a8eedd8803fc7a59738c9ae74"]	"Knackwurst"	regular_feminine	0131d033baca61b5ea8c1d18ca4b45aee0e0fe1d7719f8e29290aa7f79b40ff9	no	["feminine"]	[{"rank":"normal","statement":"L893017$14C88709-C6EB-42F9-9990-9E6916F73B88","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Knackwürste"],"s_pl_dat":["Knackwürsten"],"s_pl_gen":["Knackwürste"],"s_pl_nom":["Knackwürste"],"s_sg_acc":["Knackwurst"],"s_sg_dat":["Knackwurst"],"s_sg_gen":["Knackwurst"],"s_sg_nom":["Knackwurst"]}	{"s_pl_acc":["L893017-F8"],"s_pl_dat":["L893017-F6"],"s_pl_gen":["L893017-F4"],"s_pl_nom":["L893017-F2"],"s_sg_acc":["L893017-F7"],"s_sg_dat":["L893017-F5"],"s_sg_gen":["L893017-F3"],"s_sg_nom":["L893017-F1"]}	[]	[]	["L893017$81920727-4b02-cb09-f31f-3a67fa6fe3af","L893017$7351ed9f-4668-0830-80f5-757060cbf0bf"]	[]	explicit_compound_analysis	[]	[]	automatic
wdn_000230_N	L893233	["L893233"]	["14bcd5c78c3b63cf63c22de05929e7246dbb2cc7bef8960a3005006d63f8def9"]	"Knospenkapitell"	unknown_gender	010a953a5a6eecf44674b80dcf505bab7ef0dea347d9a3c7526ae42541673446	no	[]	[]	ordinary	[]	[]	complete	{"s_pl_acc":["Knospenkapitelle"],"s_pl_dat":["Knospenkapitellen"],"s_pl_gen":["Knospenkapitelle"],"s_pl_nom":["Knospenkapitelle"],"s_sg_acc":["Knospenkapitell"],"s_sg_dat":["Knospenkapitell"],"s_sg_gen":["Knospenkapitells"],"s_sg_nom":["Knospenkapitell"]}	{"s_pl_acc":["L893233-F8"],"s_pl_dat":["L893233-F7"],"s_pl_gen":["L893233-F6"],"s_pl_nom":["L893233-F5"],"s_sg_acc":["L893233-F4"],"s_sg_dat":["L893233-F3"],"s_sg_gen":["L893233-F2"],"s_sg_nom":["L893233-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000231_N	L893504	["L893504"]	["f335f9145c24c33e59db2818b82b43890e2c8f58ce6faf59fc439957ec64422b"]	"Höllenspektakel"	multiple_gender	00bdf5eca688adc4f4cc349ecfd42166d852b8c0856797de8f5c64d7b81c3157	no	["masculine","neuter"]	[{"rank":"normal","statement":"L893504$26BEFBD1-232B-4763-B0D2-E206F7CDC6D8","value":"Q499327"},{"rank":"normal","statement":"L893504$CD1821B3-E0F3-406A-AA83-F32A70E8E046","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Höllenspektakel"],"s_pl_dat":["Höllenspektakeln"],"s_pl_gen":["Höllenspektakel"],"s_pl_nom":["Höllenspektakel"],"s_sg_acc":["Höllenspektakel"],"s_sg_dat":["Höllenspektakel"],"s_sg_gen":["Höllenspektakels"],"s_sg_nom":["Höllenspektakel"]}	{"s_pl_acc":["L893504-F8"],"s_pl_dat":["L893504-F6"],"s_pl_gen":["L893504-F4"],"s_pl_nom":["L893504-F2"],"s_sg_acc":["L893504-F7"],"s_sg_dat":["L893504-F5"],"s_sg_gen":["L893504-F3"],"s_sg_nom":["L893504-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000232_N	L895058	["L895058"]	["2e41a2fe0fae1776d9e455e1a3d7c86426f562d9a0314e9128cf53f071743e3e"]	"Geldmagnat"	irregular_full	00b6bc56b1e3113c4ac560fa364619f9045d6bf2e9d901aba2862959d1b6ac58	no	[]	[]	ordinary	[]	[]	complete	{"s_pl_acc":["Geldmagnaten"],"s_pl_dat":["Geldmagnaten"],"s_pl_gen":["Geldmagnaten"],"s_pl_nom":["Geldmagnaten"],"s_sg_acc":["Geldmagnaten"],"s_sg_dat":["Geldmagnaten"],"s_sg_gen":["Geldmagnaten"],"s_sg_nom":["Geldmagnat"]}	{"s_pl_acc":["L895058-F8"],"s_pl_dat":["L895058-F7"],"s_pl_gen":["L895058-F6"],"s_pl_nom":["L895058-F5"],"s_sg_acc":["L895058-F4"],"s_sg_dat":["L895058-F3"],"s_sg_gen":["L895058-F2"],"s_sg_nom":["L895058-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000233_N	L895362	["L895362"]	["ef8b542957b2137e8b4f98752584088c3ee8d0a8fdddd0aaa3e5393627156a2c"]	"Geschirrspülen"	partial_evidence	000337feb4ca4c01b906a01e953a1a622887a91144aebb20e79f5e92cfc98b2a	no	["neuter"]	[{"rank":"normal","statement":"L895362$ACA0AB89-1446-4304-B001-5CC500513EDF","value":"Q1775461"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Geschirrspülen"],"s_sg_dat":["Geschirrspülen"],"s_sg_gen":["Geschirrspülens"],"s_sg_nom":["Geschirrspülen"]}	{"s_sg_acc":["L895362-F4"],"s_sg_dat":["L895362-F3"],"s_sg_gen":["L895362-F2"],"s_sg_nom":["L895362-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000234_N	L896297	["L896297"]	["c751886e899070b396912222e6ca9459809b8af7398b49370356b6cb3ab92a5f"]	"Gesamtkonstitution"	partial_evidence	00325ee7a8e824ff7a4b5e95dd0eb6d1787594bd86f93e07845420fc95da454c	no	["feminine"]	[{"rank":"normal","statement":"L896297$02A8B0CE-3DC7-49C3-8FC4-F45935DBCED4","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Gesamtkonstitution"],"s_sg_dat":["Gesamtkonstitution"],"s_sg_gen":["Gesamtkonstitution"],"s_sg_nom":["Gesamtkonstitution"]}	{"s_sg_acc":["L896297-F4"],"s_sg_dat":["L896297-F3"],"s_sg_gen":["L896297-F2"],"s_sg_nom":["L896297-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
